_ID	Puzzle	Parent	Child
18	24		Grandma- Oh, oh, this go right here
18	24		
18	24		
18	24	This go right there ####	
18	24		
18	24		This ### go right there
18	24		
18	24		
18	24		It goes just like that
18	24		
18	24	'Kay go tell her we're done, Go tell her!	
18	24		Tell her?
18	24	Yeah, knock on the door, tell her we're done, Yay!	
18	24		The door is open already
18	24		
18	24	Go	
18	24	####	
18	24	Yeah, come on	
18	24	Look- Look at this one, this is even harder	
18	48		
18	48		#### good at puzzles
18	48		
18	48		I was #### already
18	48	Mmm	
18	48		####
18	48	This is probably gonna take us a long time 'cause I don't even know where to start at	
18	48		Let me #### turn these around
18	48		### big. This is a lot of puzzle ####
18	48	Mmkay	
18	48	Okay I - I start like this, come on, let me see, turn it around 	
18	48		I know how to do it
18	48	Okay well I put this one, I- I think this is the end somewhere #### come on, let's- come on let's go, let's go	
18	48		*noises*
18	48	I #### that's the end	
18	48		I know where this go, it go right with the ####
18	48		No it go down here
18	48	I don't know	
18	48	That don't go over there	
18	48	Ooh, it's a end though, something, let me see what you got	
18	48		
18	48		####
18	48	####	
18	48	Is that a end?	
18	48	Mmkay let's try, try the flower. This one gonna take us a while, Come on I'm gonna try to- try to get it together	
18	48		I know where this goes
18	48	Mmm	
18	48		I know what this goes on
18	48	Come on let's try, let's try. I don't know where it go either ####	
18	48		#### I told you I know where this goes
18	48	Okay. Mmm	
18	48		And I know where this go
18	48	*sigh*	
18	48	Is that a end? Put the end over there then	
18	48		This, I think this go right here
18	48		It go
18	48		*sounds*
18	48		I'm 'bout to do the lion
18	48		The lion go right here, I think
18	48		The lion... go right here. This g- His eye go right here, then his other eye go right here
18	48		*noises* ####
18	48		It go like this grandma?
18	48	You gonna finish the butterfly?	
18	48		I know how to do it grandma
18	48	####	
18	48		If I just put this puzzle right there and it'll fit
18	48	That's some part of it	
18	48		
18	48		These go right here, from #### go
18	48		I know where a lot of puzzles go
18	48		There are a lot of puzzles in here
18	48		The part I fixed
18	48	Mmkay, mmkay. Come on we gotta hurry up now we don't got much time	
18	48		I think this-
18	48		I think this go- don't go right here
18	48		I think it don't. That don't go right there, grandma
18	48	Let me see	
18	48		That don't go right there, oh no! No, look, it's ####
18	48		Mmm
18	48		####
18	48	I be lost over here, NAME I don't even know what I'm doing	
18	48		Oh, well you don't know what the puzzle's go
18	48	Mmm	
18	48		'Cause I know what the puzzles go
18	48		This go to the frog
18	48		At the same time, the frog go right here
18	48		With the lion head
18	48	Here go another part right here	
18	48	Come on we gotta hurry it up	
18	48		Okay
18	48		#### Need to pick out a new color
18	48	No, don't take- We trying to get ####	
18	48		I know
18	48		I think it go right here
18	48		
18	48	And here go the other part, right here	
18	48		Where this go?
18	48		Where did this frog go right here?
18	48		It's nose
18	48		####
18	48		#### This here is the crocodile
18	48		It's upside-down
18	48		Think it go right here
18	48		You know where this go, grandma
18	48	Mm-mm	
18	48		Well, you know where this goes
18	48	Do this go right here?	
18	48		Yeah!
18	48		####
18	48	Here go the other part	
18	48		Yeah okay
18	48		I think this go right here. This go to, right here
18	48	Let me see	
18	48		Let me see grandma
18	48	Let me see	
18	48		No it's
18	48	Let me see	
18	48		Oh, it don't go right there
18	48		Will it go anywhere
18	48	Yes, No that don't go there	
18	48	Don't go there!	
18	48	Okay	
18	48	Do it go there?	
18	48		I think it go right here
18	48		No it don't
18	48		Oh
18	48	Go right there	
18	48	No	
18	48		No it don't
18	48	What about this one?	
18	48		Yeah it do
18	48		You don't know how to fix a puzzle
18	48	*laughing* #### Hurry up and let's ####	
18	48		*singing*
18	48	####	
18	48		I know this p- part
18	48	Okay, It- it went. Come on	
18	48	It gotta be like	
18	48		That don't go right there, Grandma
18	48		Oh I know w- what go right there, this. This go right there
18	48	Okay	
18	48	Okay ####	
18	48		Th- think this go, right here
18	48	Do it	
18	48		####
18	48		This go right here
18	48	Huh-uh, This go there, come on.	
18	48		Where is this go?
18	48	I don't know, let me see. Come on we go-	
18	48		This is- This is here, in his ear
18	48	Oh	
18	48	Oh okay	
18	48		It's his ear
18	48		*noises*
18	48	#### We gotta hurry up, buddy	
18	48		Okay
18	48		Gotta call *name*
18	48	Yeah we do	
18	48	Fix it	
18	48	Do it- do that go there? Yeah that go there	
18	48	Wait a minute, do it? Wait a minute	
18	48		Yes it do, Grandma
18	48		It's upside-down
18	48	It don't go there	
18	48		*noises*
18	48	Fi- find another piece then	
18	48	It goes some like this but this ain't it	
18	48		*noises* This a bird
18	48	See if you see another piece other there look like that	
18	48		Where that go?
18	48	####	
18	48		#### where that bird go
18	48	Come on let's hurry up	
18	48		
18	48	Mmm	
18	48	Oh here go another piece, here go another piece	
18	48	#### fit	
18	48	#### There you go	
18	48		That go with the end ant
18	48		This go right here I think
18	48		That don't go right there
18	48	Mm-mm	
18	48		He eating it
18	48	It don't go there either, Come on let's find-	
18	48	*sigh* It gotta be a end piece	
18	48	Try	
18	48		Where this go?
18	48	I don't know	
18	48		####
18	48	Come on	
18	48	####	
18	48		Where this go anyways?
18	48		I think it go...
18	48		to something else
18	48		Put that back, put it back down there
18	48		
18	48		Don't think this g-... I think this, go right here
18	48		
18	48	Do it go there?	
18	48		I think
18	48	No	
18	48		####
18	48		####
18	48	There it go, there it go, I got-	
18	48		You got it?
18	48	Yeah	
18	48		Well this go right here
18	48	That go right there?	
18	48		No. This go, maybe this
18	48	No. It gotta be a end, like this	
18	48	'Cause this is a corner	
18	48	#### Let's see where d- Look at that, see if you could find a	
18	48		This a big one
18	48		This the mama, mama frog
18	48		No that don't go right there! That go the the, um, the alligator!
18	48		It goes to the alligator
18	48		I think. It don't
18	48	Look, NAME this part will go right here	
18	48	No	
18	48	Mmm	
18	48		This do go right here
18	48	Let me see	
18	48	No it don't go there	
18	48	####	
18	48	Stop jumping, NAME, you-	
18	48		Let's see
18	48	Come on let's see	
18	48		'Cause I can't get the pie- the pieces. That's why I jump like that. That's why I can't get the pieces
18	48	####	
18	48		
18	48		Where does this go?
18	48	Hmm	
18	48	Hmm	
18	48	####	
18	48	Come on	
18	48	Oh, that don't go there	
18	48		You go like ####
18	48	No it go right here, ####	
18	48	I think it might go right, ####	
18	48		That do ####
18	48		####, grandma
18	48	It don't go there?	
18	48		Oh! How about that, go, the color is dirt, I think
18	48	No it don't go there	
18	48		This the dirt
18	48		### get those puzzles. Over there, right there
18	48		This go...
18	48		Where's this go, where's green go?
18	48		It doesn't go right here, grandma!
18	48		I just got it!
18	48	Ooh I got that one right there	
18	48		The alligator. How you found those pieces?
18	48	I don't know	
18	48		I don't know if this goes. I'll just ####
18	48	Let me see, let me see	
18	48		
18	48		No! That don't go right there! A frog don't go o- on this
18	48	But this is a corner	
18	48		huh?
18	48		
18	48	####	
18	48		### know where it goes
18	48	Oh	
18	48	Do it go right here? Yeah it go right there, right there	
18	48		Ooh the ant, the ant body. Let me see what this ant, this-
18	48	Do this go right there?	
18	48		huh?
18	48		A ant, um #### on this thing. Look! A ant live, on this
18	48		So I know where that piece goes
18	48	####? No, Mm-mm	
18	48		'Cause I ####
18	48	Here go- Look! Maybe this, look	
18	48		Yeah, that go- Ah yeah it do, mm-hmm. Let me see
18	48		Let me see
18	48		Over here
18	48		Ooh, this bird, I think this bird, go right here. No, no no no, no no no ####
18	48	*sigh*	
18	48		The bird don't go over there, Let me see where this at, this go-
18	48		This go right here I got it grandma
18	48		I know where a lot of pieces go
18	48		This go back right here, I think
18	48	That don't go there though	
18	48		*sigh*
18	48	Mm-mm. No	
18	48		I take that apart
18	48		That don't go right there, Grandma
18	48	Hmm	
18	48		It
18	48		Let me check this where this go again
18	48		I think
18	48		*sigh*
18	48		Let me see where this go, aw this go right here!
18	48		
18	48		I think
18	48	Okay, yeah. Uh- huh. Mm-hmm	
18	48		Grandma
18	48	Go ahead, put it in there	
18	48		Nope
18	48	Won't fit	
18	48	This one is hard, come on we gotta hurry up	
18	48		Hurry up?
18	48	Okay	
18	48		We got some, just, these puzzles
18	48		#### a lot of puzzles
18	48		
18	48		
18	48		Grandma what's this puzzle
18	48	I don't know. Don't- Don't move it around	
18	48	And get flusterated	
18	48		
18	48	I found that one	
18	48		huh?
18	48	I found that one	
18	48		Oh grandma, I almost got it
18	48	Come on	
18	48		I almost got it grandma!
18	48	Well hurry up, uh, This probably goes... let's see... No	
18	48		Let's see, where this goes, this goes- I think it go this way...
18	48		don't
18	48		Just #### right here
18	48	Mmkay	
18	48		Why you put this one right here?
18	48		
18	48	No it go right there. You gotta find the piece-	
18	48		
18	48	I found it, look	
18	48		Ooh I found it right here
18	48		Let me see where this- This goes
18	48		This bird, 'cause it got these, these things, this go with, right here, I think
18	48		Yes it do
18	48	Wait a minute, something wrong	
18	48		What?
18	48	Do that go right there?	
18	48		I don't think this go right there. I don't know where that bird go
18	48		Just go- It go right down here, I think. This- I think this one go right here
18	48	Mm-mm	
18	48		Oh, this don't go right here
18	48		It go somewhere else
18	48		This will go right here, Oh! A bird right there
18	48	But someth- We might'a got something wrong	
18	48		No I don't
18	48	It's, that don't, it don't go there	
18	48		Why?
18	48	*sigh* Something wrong, we did something wrong	
18	48		No I not, didn't
18	48		No I didn't
18	48		That is not- nothing wrong
18	48	No, there is	
18	48	####	
18	48		I don't know what nothing goes
18	48		I can't get up here ####
18	48	Let me see what these is, come on	
18	48		####
18	48		You got all the puzzles!
18	48	Come on	
18	48		This really can't go, 'cause you got all the
18	48		####
18	48	I got flusterated now, NAME	
18	48		I could help you, I know where this- This #### right here
18	48		I told you
18	48		Oh this not a, a crocodile
18	48		croco-
18	48		Okay I know where this go
18	48		*sigh* I can't really get up there
18	48		*whining*
18	48	####	
18	48		*whining*
18	48		Ooh! Grandma I know where this go
18	48	Mm-hmm	
18	48		This'll go right with- This...
18	48		ant ####
18	48		Let me see grandma
18	48		No
18	48		It got some #### in it. I know where this, #### this is. *noises* Where this go?
18	48	Hmm	
18	48	I don't know NAME, I lost	
18	48	We need call *name* to come and help us *laughing*	
18	48		Then go call her!
18	48	We can't call her	
18	48		Go get- Go out and call her
18	48	Mm-mm, *laughing* She's gonna laugh at us	
18	48		huh?
18	48	She's gonna laugh at us	
18	48		Go call her! Grandma
18	48		I gonna call her
18	48	Wait wait come on, we can't call	
18	48		####
18	48		I call her!
18	48		####
18	48	Hmm, where this go, where this go, NAME?	
18	48		huh?
18	48	Where this go?	
18	48		huh?
18	48		Where this go
18	48		This go right here
18	48		I think
18	48	Or right here	
18	48	Go right there	
18	48		Where?
18	48	Do it go right there?	
18	48	Nope	
18	48		We got-
18	48		####
18	48		Only, I think you need to move it over
18	48	No it gotta be at the end	
18	48	We got-	
18	48		We need to call *name* to help us
18	48	*laughing*	
18	48		I'm gonna call call ####
18	48		
18	48	No, that don't go there, NAME	
18	48		Go right here
18	48	You found it? Do it go there?	
18	48		*sigh*
18	48	Let me see	
18	48	Well, we got flusterated, ####	
18	48	Okay, come on ####	
18	48	Okay go on get your sister then, we had got flusterated, she can finish-	
			
			
			
			
			
			
			
19	24		
19	24		Look how many-
19	24		I know
19	24	Let's see	
19	24		
19	24		I think... this goes together... Mmm
19	24	Good! Let's put it in the frame	
19	24		
19	24	'Kay	
19	24	So, I see something pink here	
19	24		I think that's a... squid or a jellyfish?
19	24	Yeah. Okay, let's-	
19	24	See if you can put that ### together	
19	24		
19	24	I see a little bit of pink on this one	
19	24		
19	24		There's a little bit of ###
19	24		
19	24	What's this?	
19	24		Umm
19	24	Blue	
19	24		Blue
19	24		
19	24	###	
19	24		
19	24		Do- do you think that one goes there?
19	24	Um, it looks like a different color blue to me. I think it might go down here though, see it's a corner	
19	24	piece see the two straight edges?	
19	24		
19	24		Hmm
19	24	mm where is this fishy's head, do you think?	
19	24	Mmm	
19	24	Do these look like eyes to you?	
19	24	I think this is his head right here	
19	24		
19	24		No
19	24		Where does the- do you think this one goes? 
19	24	I don't know	
19	24		
19	24	Mmm. Good job	
19	24	I see- s- See this blue? It looks like the blue on this fish. I bet they go together, somewhere	
19	24		Mmm
19	24		
19	24	Good	
19	24		
19	24		Hmm, we're almost done!
19	24	Mmhmm	
19	24	Let's see, what's this?	
19	24	A crab	
19	24	Let's try this one	
19	24		
19	24	###	
19	24		
19	24		No
19	24		
19	24	Good	
19	24		
19	24	Well that goes over there somewhere	
19	24		mm
19	24		Mmm
19	24		
19	24		We better hurry
19	24		
19	24		
19	24	We got plenty of time. We don't need to hurry	
19	24		
19	24		
19	24		Got it this one
19	24		
19	24		Hmm
19	24		
19	24		
19	24		We finished!
19	24		
19	24	Yay! Give me five	
19	24	'Kay, let me go get her	
19	24	Stay here	
19	24		Okay
19	24		
19	24		48 is really harder
19	24	Mm-hmm	
19	24	But we've done 100 pieces haven't we?	
19	24		Yeah
19	24	But you need help on that	
19	24		Yeah
19	24	I think you could have done that one by yourself	
